LConn,LLen,LFrac,LAC,LSin,LBear,MHDn,NQPDHn,BtHn,TPBtHn,Lnkn,Lenn,AngDn,MGLHn,MCFn,MI,MWPR,MPMR,MNOR,MBCR,MNAR,MCAR,MFAR,HOLC Value
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,42392.1047,0.248913,5,6,5,0.012403,0.021998,0.000089,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,31959.15026,0.221825,5,3,5,0.012403,0.021998,0.000089,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,31959.15026,0.221825,5,6,5,0.012403,0.021998,0.000089,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,42392.1047,0.248913,5,3,5,0.03912,0.081491,0.000097,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,42392.1047,0.248913,5,6,5,0.03912,0.081491,0.000097,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,31959.15026,0.221825,5,3,5,0.03912,0.081491,0.000097,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,31959.15026,0.221825,5,6,5,0.03912,0.081491,0.000097,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,42392.1047,0.248913,5,6,5,0.012403,0.021998,0.000089,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,31959.15026,0.221825,5,3,5,0.012403,0.021998,0.000089,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,31959.15026,0.221825,5,6,5,0.012403,0.021998,0.000089,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,42392.1047,0.248913,5,3,5,0.03912,0.081491,0.000097,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,42392.1047,0.248913,5,6,5,0.03912,0.081491,0.000097,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,31959.15026,0.221825,5,3,5,0.03912,0.081491,0.000097,3
1,0.008565,0.11572,79.142906,1.001881,175.409927,81.725601,0.014325,0.106793,0.106793,2,0.074014,120.612511,0.033055,0.032997,31959.15026,0.221825,5,6,5,0.03912,0.081491,0.000097,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,42392.1047,0.248913,5,6,5,0.012403,0.021998,0.000089,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,31959.15026,0.221825,5,3,5,0.012403,0.021998,0.000089,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,31959.15026,0.221825,5,6,5,0.012403,0.021998,0.000089,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,42392.1047,0.248913,5,3,5,0.03912,0.081491,0.000097,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,42392.1047,0.248913,5,6,5,0.03912,0.081491,0.000097,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,31959.15026,0.221825,5,3,5,0.03912,0.081491,0.000097,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,31959.15026,0.221825,5,6,5,0.03912,0.081491,0.000097,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,42392.1047,0.248913,5,6,5,0.012403,0.021998,0.000089,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,31959.15026,0.221825,5,3,5,0.012403,0.021998,0.000089,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,31959.15026,0.221825,5,6,5,0.012403,0.021998,0.000089,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,42392.1047,0.248913,5,3,5,0.03912,0.081491,0.000097,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,42392.1047,0.248913,5,6,5,0.03912,0.081491,0.000097,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,31959.15026,0.221825,5,3,5,0.03912,0.081491,0.000097,3
1,0.065449,0.88428,41.469605,1.003445,169.583542,22.538242,0.065171,0.362979,0.362979,2,0.074014,120.612518,0.023574,0.023501,31959.15026,0.221825,5,6,5,0.03912,0.081491,0.000097,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,30769.16878,0.165794,5,4,5,0.020802,0.015683,0.000056,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,30769.16878,0.165794,5,3,5,0.020802,0.015683,0.000056,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,42392.1047,0.248913,5,4,5,0.020802,0.015683,0.000056,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,42392.1047,0.248913,5,3,5,0.020802,0.015683,0.000056,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,30769.16878,0.165794,5,4,5,0.012403,0.021998,0.000089,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,30769.16878,0.165794,5,3,5,0.012403,0.021998,0.000089,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,42392.1047,0.248913,5,4,5,0.012403,0.021998,0.000089,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,30769.16878,0.165794,5,4,5,0.020802,0.015683,0.000056,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,30769.16878,0.165794,5,3,5,0.020802,0.015683,0.000056,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,42392.1047,0.248913,5,4,5,0.020802,0.015683,0.000056,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,42392.1047,0.248913,5,3,5,0.020802,0.015683,0.000056,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,30769.16878,0.165794,5,4,5,0.012403,0.021998,0.000089,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,30769.16878,0.165794,5,3,5,0.012403,0.021998,0.000089,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,42392.1047,0.248913,5,4,5,0.012403,0.021998,0.000089,3
4,0.073448,0.531059,191.170456,1.025176,74.538864,286.519867,0.024077,4.749866,1.187466,6,0.195578,410.565399,0.04606,0.03779,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,7,3,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,7,3,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,7,3,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,9,7,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,7,3,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,7,3,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,7,3,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,7,3,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,9,7,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,7,3,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,6,8,4,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,6,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,6,8,4,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,6,9,7,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,6,8,4,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,6,9,7,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,6,8,4,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,6,8,4,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,6,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,6,8,4,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,6,9,7,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,6,8,4,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,6,9,7,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,6,8,4,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,8,4,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,5,8,4,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,8,4,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,5,9,7,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,5,8,4,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,8,4,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,5,8,4,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,8,4,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,5,9,7,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,44244.40253,0.143676,5,8,4,0.014045,0.022924,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,7,3,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,7,3,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,7,3,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,9,7,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,7,3,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,7,3,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,9,7,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,7,3,0.003065,0.028795,0.000008,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,9,7,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,39144.35919,0.141008,5,7,3,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,9,7,0.001344,0.025698,0,3
4,0.057064,0.445262,63.179947,1.010999,86.156006,144.149735,0.060675,4.977305,1.244326,10,0.227129,803.973816,0.044774,0.039773,29688.57023,0.023699,5,7,3,0.001344,0.025698,0,3
